timestamp;proc.cpu_num;proc.cpu_percent;proc.cpu_times.children_system;proc.cpu_times.children_user;proc.cpu_times.iowait;proc.cpu_times.system;proc.cpu_times.user;proc.create_time;proc.cwd;proc.exe;proc.gids.effective;proc.gids.real;proc.gids.saved;proc.io_counters.read_bytes;proc.io_counters.read_chars;proc.io_counters.read_count;proc.io_counters.write_bytes;proc.io_counters.write_chars;proc.io_counters.write_count;proc.ionice.ioclass;proc.ionice.value;proc.memory_full_info.data;proc.memory_full_info.dirty;proc.memory_full_info.lib;proc.memory_full_info.pss;proc.memory_full_info.rss;proc.memory_full_info.shared;proc.memory_full_info.swap;proc.memory_full_info.text;proc.memory_full_info.uss;proc.memory_full_info.vms;proc.memory_info.data;proc.memory_info.dirty;proc.memory_info.lib;proc.memory_info.rss;proc.memory_info.shared;proc.memory_info.text;proc.memory_info.vms;proc.memory_percent;proc.name;proc.nice;proc.num_ctx_switches.involuntary;proc.num_ctx_switches.voluntary;proc.num_fds;proc.num_threads;proc.pid;proc.ppid;proc.status;proc.terminal;proc.uids.effective;proc.uids.real;proc.uids.saved;proc.username;net.bytes_sent.eth0;net.bytes_recv.eth0;net.packets_sent.eth0;net.packets_recv.eth0;net.errin.eth0;net.errout.eth0;net.dropin.eth0;net.dropout.eth0;net.bytes_sent.eth1;net.bytes_recv.eth1;net.packets_sent.eth1;net.packets_recv.eth1;net.errin.eth1;net.errout.eth1;net.dropin.eth1;net.dropout.eth1;net.bytes_sent.eth2;net.bytes_recv.eth2;net.packets_sent.eth2;net.packets_recv.eth2;net.errin.eth2;net.errout.eth2;net.dropin.eth2;net.dropout.eth2;net.bytes_sent.eth3;net.bytes_recv.eth3;net.packets_sent.eth3;net.packets_recv.eth3;net.errin.eth3;net.errout.eth3;net.dropin.eth3;net.dropout.eth3;net.bytes_sent.eth4;net.bytes_recv.eth4;net.packets_sent.eth4;net.packets_recv.eth4;net.errin.eth4;net.errout.eth4;net.dropin.eth4;net.dropout.eth4;net.bytes_sent.ib0;net.bytes_recv.ib0;net.packets_sent.ib0;net.packets_recv.ib0;net.errin.ib0;net.errout.ib0;net.dropin.ib0;net.dropout.ib0;net.bytes_sent.lo;net.bytes_recv.lo;net.packets_sent.lo;net.packets_recv.lo;net.errin.lo;net.errout.lo;net.dropin.lo;net.dropout.lo;disk.read_count.nvme0n1;disk.read_bytes.nvme0n1;disk.write_count.nvme0n1;disk.write_bytes.nvme0n1;disk.read_count.nvme0n1p1;disk.read_bytes.nvme0n1p1;disk.write_count.nvme0n1p1;disk.write_bytes.nvme0n1p1;disk.read_count.nvme0n1p2;disk.read_bytes.nvme0n1p2;disk.write_count.nvme0n1p2;disk.write_bytes.nvme0n1p2;disk.read_count.nvme0n1p3;disk.read_bytes.nvme0n1p3;disk.write_count.nvme0n1p3;disk.write_bytes.nvme0n1p3;disk.read_count.nvme0n1p4;disk.read_bytes.nvme0n1p4;disk.write_count.nvme0n1p4;disk.write_bytes.nvme0n1p4;cpu.guest;cpu.guest_nice;cpu.idle;cpu.iowait;cpu.irq;cpu.nice;cpu.softirq;cpu.steal;cpu.system;cpu.user;cpu.percent;cpu.freq.current;cpu.freq.min;cpu.freq.max;cpu.ctx_switches;cpu.interrupts;cpu.soft_interrupts;cpu.syscalls
1722552730446.6453;23;292.0;0.0;0.0;0.0;6.96;5.62;1722552717.75;/home/zmr280;/var/scratch/zmr280/opencraft/opencraft.x86_64;5378;5378;5378;81920;10814337;7970;20480;11172;190;0;4;1513738240;0;0;497015808;497905664;148508672;0;8192;496488448;7474241536;1513136128;0;0;497307648;148508672;8192;7474241536;0.3683274717693874;opencraft.x86_64;0;2789;1014;44;120;269678;1;running;None;5378;5378;5378;zmr280;7584305911;371278292459;66880742;360742472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;992347848;47275992313;4669404;7998973;0;0;0;0;0;0;0;0;0;0;0;0;9473909;9473909;52403;52403;0;0;0;0;246855;5774033920;2599760;322391688192;500;4990976;11;1057792;236825;5714908160;197944;10304598016;8978;38909952;2401793;312085803008;209;8863744;0;0;0.0;0.0;34265116.51;547.51;15801.24;2452.4;5351.16;0.0;174356.54;1589227.95;6.4;2.7447916666666656;1500.0;2800.0;19905965319;7310494178;1708470568;0
1722552731523.7065;23;346.5;0.0;0.0;0.0;7.53;8.76;1722552717.75;/home/zmr280;/var/scratch/zmr280/opencraft/opencraft.x86_64;5378;5378;5378;81920;13881322;16390;20480;11172;190;0;4;1517752320;0;0;501627904;501895168;148508672;0;8192;501100544;7474241536;1517752320;0;0;501895168;148508672;8192;7474241536;0.37172518674539257;opencraft.x86_64;0;2884;3246;44;120;269678;1;running;None;5378;5378;5378;zmr280;7584308518;371278375672;66880753;360742815;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;992348478;47275992859;4669409;7998976;0;0;0;0;0;0;0;0;0;0;0;0;9473909;9473909;52403;52403;0;0;0;0;246855;5774033920;2599760;322391688192;500;4990976;11;1057792;236825;5714908160;197944;10304598016;8978;38909952;2401793;312085803008;209;8863744;0;0;0.0;0.0;34265163.91;547.51;15801.33;2452.43;5351.18;0.0;174357.14;1589231.05;7.5;2.737749999999999;1500.0;2800.0;19906078900;7310552164;1708480779;0
1722552732594.765;23;325.6;0.0;0.0;0.0;8.17;11.61;1722552717.75;/home/zmr280;/var/scratch/zmr280/opencraft/opencraft.x86_64;5378;5378;5378;81920;16199409;22754;20480;11172;190;0;4;1517752320;0;0;501627904;501895168;148508672;0;8192;501100544;7474241536;1517752320;0;0;501895168;148508672;8192;7474241536;0.37172518674539257;opencraft.x86_64;0;2983;5874;44;120;269678;1;running;None;5378;5378;5378;zmr280;7584310888;371278461049;66880763;360743167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;992349108;47275993405;4669414;7998979;0;0;0;0;0;0;0;0;0;0;0;0;9473909;9473909;52403;52403;0;0;0;0;246855;5774033920;2599760;322391688192;500;4990976;11;1057792;236825;5714908160;197944;10304598016;8978;38909952;2401793;312085803008;209;8863744;0;0;0.0;0.0;34265211.51;547.51;15801.41;2452.47;5351.2;0.0;174357.79;1589233.84;7.0;2.790312499999999;1500.0;2800.0;19906183811;7310607822;1708490161;0
1722552733666.3508;23;304.7;0.0;0.0;0.0;8.79;14.25;1722552717.75;/home/zmr280;/var/scratch/zmr280/opencraft/opencraft.x86_64;5378;5378;5378;81920;17872045;27346;20480;11172;190;0;4;1517752320;0;0;501627904;501895168;148508672;0;8192;501100544;7474241536;1517752320;0;0;501895168;148508672;8192;7474241536;0.37172518674539257;opencraft.x86_64;0;3077;8631;44;120;269678;1;running;None;5378;5378;5378;zmr280;7584313258;371278540402;66880773;360743503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;992349108;47275993405;4669414;7998979;0;0;0;0;0;0;0;0;0;0;0;0;9473909;9473909;52403;52403;0;0;0;0;246855;5774033920;2599760;322391688192;500;4990976;11;1057792;236825;5714908160;197944;10304598016;8978;38909952;2401793;312085803008;209;8863744;0;0;0.0;0.0;34265259.29;547.51;15801.49;2452.5;5351.23;0.0;174358.49;1589236.63;7.1;2.767833333333332;1500.0;2800.0;19906279939;7310659863;1708499776;0
1722552734736.252;23;309.3;0.0;0.0;0.0;9.5;16.85;1722552717.75;/home/zmr280;/var/scratch/zmr280/opencraft/opencraft.x86_64;5378;5378;5378;81920;19496600;31806;20480;11172;190;0;4;1519849472;0;0;501671936;504029184;148508672;0;8192;501137408;7474241536;1517752320;0;0;501932032;148508672;8192;7474241536;0.37175248981216397;opencraft.x86_64;0;3173;11618;44;120;269678;1;running;None;5378;5378;5378;zmr280;7584318620;371278713750;66880799;360744222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;992349108;47275993405;4669414;7998979;0;0;0;0;0;0;0;0;0;0;0;0;9473909;9473909;52403;52403;0;0;0;0;246855;5774033920;2599762;322391749632;500;4990976;11;1057792;236825;5714908160;197946;10304659456;8978;38909952;2401793;312085803008;209;8863744;0;0;0.0;0.0;34265307.04;547.51;15801.57;2452.51;5351.25;0.0;174359.19;1589239.14;6.5;2.629020833333332;1500.0;2800.0;19906375929;7310710940;1708509422;0
1722552735805.3435;23;316.6;0.0;0.0;0.0;10.06;19.66;1722552717.75;/home/zmr280;/var/scratch/zmr280/opencraft/opencraft.x86_64;5378;5378;5378;81920;21110956;36238;20480;11172;190;0;4;1519849472;0;0;503769088;504029184;148508672;0;8192;503234560;7474241536;1519849472;0;0;504029184;148508672;8192;7474241536;0.37330573094405206;opencraft.x86_64;0;3265;14477;44;120;269678;1;running;None;5378;5378;5378;zmr280;7584320990;371278797953;66880809;360744580;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;992349108;47275993405;4669414;7998979;0;0;0;0;0;0;0;0;0;0;0;0;9473909;9473909;52403;52403;0;0;0;0;246855;5774033920;2599762;322391749632;500;4990976;11;1057792;236825;5714908160;197946;10304659456;8978;38909952;2401793;312085803008;209;8863744;0;0;0.0;0.0;34265354.45;547.51;15801.65;2452.53;5351.27;0.0;174359.87;1589242.19;7.5;2.7694374999999987;1500.0;2800.0;19906470340;7310762692;1708518583;0
1722552736870.2896;23;313.6;0.0;0.0;0.0;10.79;22.27;1722552717.75;/home/zmr280;/var/scratch/zmr280/opencraft/opencraft.x86_64;5378;5378;5378;81920;22680145;40546;20480;11172;190;0;4;1520058368;0;0;503949312;504172544;148508672;0;8192;503414784;7474241536;1520054272;0;0;504172544;148508672;8192;7474241536;0.3734119095370522;opencraft.x86_64;0;3358;17481;44;120;269678;1;running;None;5378;5378;5378;zmr280;7584323360;371278877318;66880819;360744927;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;992349340;47275993587;4669416;7998980;0;0;0;0;0;0;0;0;0;0;0;0;9473909;9473909;52403;52403;0;0;0;0;246855;5774033920;2599762;322391749632;500;4990976;11;1057792;236825;5714908160;197946;10304659456;8978;38909952;2401793;312085803008;209;8863744;0;0;0.0;0.0;34265401.92;547.51;15801.72;2452.55;5351.29;0.0;174360.56;1589244.54;6.2;2.683333333333332;1500.0;2800.0;19906563132;7310812987;1708527086;0
1722552737935.4985;23;312.8;0.0;0.0;0.0;11.55;24.86;1722552717.75;/home/zmr280;/var/scratch/zmr280/opencraft/opencraft.x86_64;5378;5378;5378;241664;23949192;44030;24576;11198;191;0;4;1519616000;0;0;503183360;503443456;148647936;0;8192;502648832;7481708544;1519620096;0;0;503443456;148647936;8192;7481708544;0.37287191554979426;opencraft.x86_64;0;3455;20493;44;120;269678;1;running;None;5378;5378;5378;zmr280;7584325730;371278958694;66880829;360745283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;992352880;47276155055;4669426;7999000;0;0;0;0;0;0;0;0;0;0;0;0;9473909;9473909;52403;52403;0;0;0;0;246855;5774033920;2599762;322391749632;500;4990976;11;1057792;236825;5714908160;197946;10304659456;8978;38909952;2401793;312085803008;209;8863744;0;0;0.0;0.0;34265449.67;547.51;15801.8;2452.56;5351.32;0.0;174361.34;1589247.2;6.9;2.7108333333333317;1500.0;2800.0;19906652764;7310861358;1708536341;0
1722552739005.331;23;292.9;0.0;0.0;0.0;12.28;27.25;1722552717.75;/home/zmr280;/var/scratch/zmr280/opencraft/opencraft.x86_64;5378;5378;5378;241664;24658751;45978;24576;11198;191;0;4;1519620096;0;0;503384064;503681024;148647936;0;8192;502849536;7481708544;1519624192;0;0;503627776;148647936;8192;7481708544;0.3730084308836516;opencraft.x86_64;0;3552;23788;44;120;269678;1;running;None;5378;5378;5378;zmr280;7584328100;371279047384;66880839;360745650;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;992352880;47276155055;4669426;7999000;0;0;0;0;0;0;0;0;0;0;0;0;9473909;9473909;52403;52403;0;0;0;0;246855;5774033920;2599762;322391749632;500;4990976;11;1057792;236825;5714908160;197946;10304659456;8978;38909952;2401793;312085803008;209;8863744;0;0;0.0;0.0;34265497.4;547.51;15801.87;2452.57;5351.33;0.0;174362.03;1589249.5;6.1;2.7650624999999986;1500.0;2800.0;19906739967;7310906118;1708544624;0
1722552740071.2644;23;294.1;0.0;0.0;0.0;13.06;29.6;1722552717.75;/home/zmr280;/var/scratch/zmr280/opencraft/opencraft.x86_64;5378;5378;5378;241664;25365396;47918;24576;11198;191;0;4;1519616000;0;0;503687168;503939072;148647936;0;8192;503152640;7481708544;1519620096;0;0;503939072;148647936;8192;7481708544;0.3732389901141663;opencraft.x86_64;0;3648;27249;44;120;269678;1;running;None;5378;5378;5378;zmr280;7584330470;371279127109;66880849;360745999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;992352880;47276155055;4669426;7999000;0;0;0;0;0;0;0;0;0;0;0;0;9473909;9473909;52403;52403;0;0;0;0;246855;5774033920;2599764;322391778304;500;4990976;11;1057792;236825;5714908160;197948;10304688128;8978;38909952;2401793;312085803008;209;8863744;0;0;0.0;0.0;34265545.08;547.51;15801.95;2452.59;5351.35;0.0;174362.77;1589251.75;6.1;2.708187499999998;1500.0;2800.0;19906826225;7310951279;1708551903;0
